src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.10.253.173,172.217.18.131,43730,443,6,2024-03-19 12:35:03,11917416.0,1023.9635840521133,4.11162956802045,2.0138593802549143,2.0977701877655357,24,25,3858,8345,1091.0,66.0,160.75,218.02871561639154,1466.0,66.0,333.8,481.5158564367325,1466,66,249.0408163265306,386.0845819978784,149061.30445647647,480,500,0,12,248279.5,3432572.0,1.0,686972.9026942826,11680226.0,3432680.0,79.0,507835.9130434783,930004.9275993772,9714169.0,3432650.0,1.0,404757.0416666667,978839.8746984225,0,0,0,0,1,0,0,0,0,0,0,1.0416666666666667,249.0408163265306,64240,291,3432095.0,11225.0,1160683.5555555555,1185719.1614816263,3432494.0,6007.0,890266.0833333334,1125696.867830357,619.0,4.0,4491.0,4.0,421.3900015521312,6272346.368715084,160.75,333.8,0,24,25,3858,8345
10.10.253.173,172.217.170.174,47173,443,17,2024-03-19 12:35:03,16113221.0,9562.954545214765,13.343080194828831,5.3372320779315325,8.0058481168973,86,129,24666,129424,1292.0,71.0,286.8139534883721,438.9558835603835,1292.0,63.0,1003.2868217054264,506.1208023491216,1292,63,716.6976744186046,594.951994736637,353967.8760411032,688,1032,0,86,75295.42523364486,4983024.0,1.0,385452.7190118856,16064430.0,4983024.0,66.0,188993.29411764705,594795.9658945602,14067621.0,5752304.0,1.0,109903.2890625,553183.5590755164,0,0,0,0,1,0,0,0,0,0,0,1.5,716.6976744186046,0,0,4982015.0,696.0,306953.40476190473,817680.4890348313,4443128.0,6585.0,202094.0,604315.1892597624,2818.4,5.4,6280.222222222223,6.444444444444445,6570.882485558001,253390.29780824253,286.8139534883721,1003.2868217054264,0,86,129,24666,129424
10.10.253.173,172.217.18.131,43742,443,6,2024-03-19 12:35:03,11687361.0,734.5541906337967,2.13906287313278,1.197875208954357,0.9411876641784233,14,11,2093,6492,1059.0,66.0,149.5,253.4985911485224,1466.0,66.0,590.1818181818181,599.3484065188579,1466,66,343.4,491.8267987818476,241893.59999999998,280,220,0,3,486973.375,3432727.0,12.0,1029431.1296754635,11687361.0,3432793.0,77.0,899027.7692307692,1259406.3732831955,9627966.0,3432739.0,126.0,962796.6,1464133.594662263,0,0,0,0,1,0,0,0,0,0,0,0.7857142857142857,343.4,64240,267,3432667.0,21205.0,1784737.6,1513500.1897306258,3432715.0,23171.0,1733914.0,1385933.3535251012,0.0,0.0,4490.0,4.0,0.0,6167582.417582418,149.5,590.1818181818181,0,14,11,2093,6492
10.10.1.53,172.217.170.196,47640,80,6,2024-03-19 12:35:04,14264388.0,267.7997822268996,1.2618837905979563,0.5608372402657583,0.7010465503321979,8,10,962,2858,273.0,66.0,120.25,88.2903590433293,1153.0,66.0,285.8,433.6138374175806,1153,66,212.22222222222223,338.65576681205613,114687.72839506176,160,200,0,2,839081.6470588235,2800239.0,2.0,970137.5089699726,11464149.0,6944323.0,3773.0,1637735.5714285714,2279577.306272237,13960658.0,6092499.0,2.0,1551184.2222222222,2216805.000891487,0,0,0,0,1,0,0,0,0,0,0,1.25,212.22222222222223,65535,261,1847194.0,281854.0,1073148.2,655248.1802115592,2664562.0,281860.0,1166568.5714285714,780209.1109055054,0.0,0.0,0.0,0.0,0.0,0.0,120.25,285.8,0,8,10,962,2858
10.10.1.53,35.241.16.93,38254,443,6,2024-03-19 12:35:06,20500661.0,84.77775423924136,0.7804626397168364,0.34145240487611594,0.4390102348407205,7,9,1080,658,660.0,66.0,154.28571428571428,206.49020335510508,74.0,66.0,73.11111111111111,2.514157444218836,660,66,108.625,142.40561567227607,20279.359375,140,180,0,1,1366710.7333333334,6207779.0,609.0,1860855.3504502696,20500661.0,10996059.0,105638.0,3416776.8333333335,3728492.3949777344,15103354.0,11171010.0,609.0,1887919.25,3590422.830901458,0,0,0,0,1,0,0,0,0,0,0,1.2857142857142858,108.625,65535,256,1257251.0,105025.0,681138.0,576113.0,3254989.0,105638.0,1261675.8333333333,1088700.596790568,0.0,0.0,0.0,0.0,0.0,0.0,154.28571428571428,73.11111111111111,0,7,9,1080,658
10.10.0.133,34.102.215.99,58616,443,6,2024-03-19 12:35:07,13860910.0,53.387548147993165,0.721453353351259,0.2164360060053777,0.5050173473458813,3,7,222,518,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,60,140,0,0,1540101.111111111,4407642.0,90.0,1500303.6881994884,11208955.0,7816968.0,3391987.0,5604477.5,2212490.5,11694306.0,8216244.0,90.0,1949051.0,2901684.7177686277,0,0,0,0,1,0,0,0,0,0,0,2.3333333333333335,74.0,65535,65535,4407540.0,269898.0,2281317.3333333335,1691134.7638098574,3921275.0,756175.0,2269797.5,1121414.433153172,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,3,7,222,518
99.80.34.205,10.10.3.73,443,51484,6,2024-03-19 12:35:08,10749002.0,776.5372078263638,2.2327654232458043,1.9536697453400789,0.27909567790572554,21,3,7614,733,1514.0,60.0,362.57142857142856,501.5133831408567,589.0,66.0,244.33333333333334,243.76536988578906,1514,60,347.7916666666667,478.5739214205982,229032.99826388888,420,60,0,14,467347.9130434783,5912255.0,1.0,1265628.181726849,10749002.0,5912255.0,1.0,537450.1,1344172.626894511,602408.0,595211.0,7197.0,301204.0,294007.0,0,0,0,0,1,0,0,0,0,0,0,0.14285714285714285,347.7916666666667,62643,283,5912252.0,3976.0000000000005,1125590.857142857,1964612.145873104,5912252.0,11172.0,1145649.888888889,1823962.0158069474,5473.0,7.0,0.0,0.0,21976.124604987894,0.0,362.57142857142856,244.33333333333334,0,21,3,7614,733
10.10.253.173,172.217.18.131,42045,443,17,2024-03-19 12:35:09,4000410.9999999995,999.8972605564779,0.9998972605564779,0.9998972605564779,0.0,4,0,4000,0,1292.0,124.0,1000.0,505.75883581011215,0.0,0.0,0.0,0.0,1292,124,1000.0,505.75883581011215,255792.0,32,0,0,4,1333470.3333333333,2072977.0,571.0,944387.9145948918,4000411.0,2072976.9999999998,571.0,1333470.3333333333,944387.9145948918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,1000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,4,0,4000,0
10.10.253.173,239.255.255.250,54062,1900,17,2024-03-19 12:35:09,3001748.0,285.16717592549406,1.3325568968481032,1.3325568968481032,0.0,4,0,856,0,214.0,214.0,214.0,0.0,0.0,0.0,0.0,0.0,214,214,214.0,0.0,0.0,32,0,0,4,1000582.6666666666,1000933.0,1000237.0,284.1599705955941,3001748.0,1000933.0000000001,1000237.0,1000582.6666666666,284.1599705956419,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,214.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0,4,0,856,0
10.10.0.133,216.58.223.78,49312,443,6,2024-03-19 12:35:11,10746874.0,89.51440204844683,1.209654081735768,0.18610062795934892,1.023553453776419,2,11,148,814,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,40,220,0,0,895572.8333333334,5824554.0,814.0,1552761.6106077926,0,0.0,0.0,0.0,0.0,10540215.0,5852310.0,814.0,1054021.5,1665185.9747466198,0,0,0,0,1,0,0,0,0,0,0,5.5,74.0,65535,65535,5796798.0,462395.0,2482616.3333333335,2362161.982842883,5823210.0,64690.0,1430231.6666666667,1990802.2262552574,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,2,11,148,814
10.10.0.133,41.90.74.17,40452,443,6,2024-03-19 12:35:11,3286447.0,90.06687160937024,1.2171198866131114,0.30427997165327786,0.9128399149598335,1,3,74,222,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,20,60,0,0,1095482.3333333333,1906479.0,282161.0,663127.0840180049,0,0.0,0.0,0.0,0.0,2188640.0,1906479.0,282161.0,1094320.0,812159.0,0,0,0,0,1,0,0,0,0,0,0,3.0,74.0,65535,65535,0.0,0.0,0.0,0.0,1624318.0,1097807.0,1361062.5,263255.5,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,1,3,74,222
10.10.253.173,8.8.4.4,36159,53,17,2024-03-19 12:35:11,0.0,0,0,0,0,1,0,89,0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,89,89,89.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,89.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0,1,0,89,0
10.10.1.53,216.239.36.54,47222,443,6,2024-03-19 12:35:12,6810692.0,107.47806537133084,1.6151075397331136,0.8809677489453347,0.7341397907877789,6,5,396,336,66.0,66.0,66.0,0.0,78.0,60.0,67.2,5.878775382679628,78,60,66.54545454545455,4.00825594273611,16.066115702479337,120,100,0,0,681069.2,2529318.0,28043.0,796707.0723253057,6810692.0,2612359.0,206690.0,1362138.4,1037452.3575391017,3934706.0,1716488.0,57945.0,983676.5,722604.7319947815,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,66.54545454545455,95,0,1405462.0,318625.0,900605.3333333334,447038.18711778475,2446277.0,346668.0,1046226.8,761323.8780007887,0.0,0.0,0.0,0.0,0.0,0.0,66.0,67.2,0,6,5,396,336
10.10.1.53,216.58.223.74,40176,443,6,2024-03-19 12:35:12,4894146.0,95.62444602183915,1.4302801755403292,0.8173029574516166,0.6129772180887125,4,3,264,204,66.0,66.0,66.0,0.0,78.0,60.0,68.0,7.483314773547883,78,60,66.85714285714286,4.997958767010258,24.97959183673469,80,60,0,0,815691.0,2167578.0,27032.0,750523.2950099994,4468025.0,2513428.0,456953.0,1489341.6666666667,839572.9283234158,4548296.0,2353686.0,2194610.0,2274148.0,79538.0,0,0,0,0,1,0,0,0,0,0,0,0.75,66.85714285714286,84,0,0.0,0.0,0.0,0.0,1821728.0,345850.0,1203719.3333333333,625941.329668808,0.0,0.0,0.0,0.0,0.0,0.0,66.0,68.0,0,4,3,264,204
10.10.2.243,255.255.255.255,56369,10001,17,2024-03-19 12:35:12,0.0,0,0,0,0,1,0,234,0,234.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,234,234,234.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,234.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0,1,0,234,0
10.10.0.133,34.117.97.41,58250,443,6,2024-03-19 12:35:12,13657190.0,54.18391338188896,0.7322150457012021,0.14644300914024042,0.5857720365609617,2,8,148,592,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,40,160,0,0,1517465.5555555555,5119675.0,870.0,1917595.8409546234,0,0.0,0.0,0.0,0.0,13571206.0,6054123.0,870.0,1938743.7142857143,2301196.466643988,0,0,0,0,1,0,0,0,0,0,0,4.0,74.0,65535,65535,5118805.0,4713089.0,4915947.0,202858.0,4720364.0,85984.0,1723990.6666666667,1706240.5847325737,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,2,8,148,592
10.10.0.75,255.255.255.255,48430,10001,17,2024-03-19 12:35:13,0.0,0,0,0,0,1,0,229,0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229,229,229.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,229.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0,1,0,229,0
10.10.0.133,41.90.74.17,40470,443,6,2024-03-19 12:35:13,34131441.0,23.614590429979206,0.3222834922205599,0.14649249646389087,0.17579099575666904,5,6,362,444,74.0,66.0,72.4,3.2,74.0,74.0,74.0,0.0,74,66,73.27272727272727,2.2998382983042758,5.289256198347108,100,120,0,0,3413144.1,26514439.0,360.0,7758044.687582992,34131441.0,28663738.0,965929.0,8532860.25,11646054.390808081,7489830.0,5029356.0,360.0,1497966.0,1926145.0759374278,0,0,0,0,1,0,0,0,0,0,0,1.2,73.27272727272727,65535,65535,2859628.0,242239.0,1550933.5,1308694.5,24432992.0,127172.0,5923261.2,9307875.162996491,0.0,0.0,0.0,0.0,0.0,0.0,72.4,74.0,0,5,6,362,444
10.10.253.173,172.217.18.131,57177,443,17,2024-03-19 12:35:13,1947146.0,8051.270937053513,12.325732122809486,6.162866061404743,6.162866061404743,12,12,6348,9329,1292.0,75.0,529.0,541.7943951968003,1292.0,67.0,777.4166666666666,554.2218957441344,1292,67,653.2083333333334,561.9423887409536,315779.24826388893,96,96,0,12,84658.52173913043,601121.0,2.0,166252.13434494464,1680795.0,601121.0,172.0,152799.54545454544,207910.93397167744,552111.0,267305.0,2.0,50191.90909090909,85508.69205307784,0,0,0,0,1,0,0,0,0,0,0,1.0,653.2083333333334,0,0,598985.0,646.0,174672.4,219559.5155766199,300853.0,25679.0,189735.66666666666,107289.22278226374,3831.0,4.0,0.0,0.0,4247.063584007273,0.0,529.0,777.4166666666666,0,12,12,6348,9329
10.10.1.44,172.217.170.170,51026,443,6,2024-03-19 12:35:13,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
185.151.204.10,10.10.3.73,443,37648,6,2024-03-19 12:35:14,7733691.0,703.0278297904583,1.6809567385094646,1.2930436450072804,0.3879130935021841,10,3,5159,278,1514.0,60.0,515.9,537.9813100842816,146.0,66.0,92.66666666666667,37.71236166328253,1514,60,418.2307692307692,504.73712180716166,254759.56213017754,200,60,0,8,644474.25,5005848.0,3.0,1391110.3405537321,7733691.0,5005848.0,3.0,859299.0,1555592.8857165682,5713440.0,5399444.0,313996.0,2856720.0,2542724.0,0,0,0,0,1,0,0,0,0,0,0,0.3,418.2307692307692,43440,324,5005845.0,296431.0,1869078.3333333333,2218031.7134085847,4668551.0,17547.0,911891.75,1503211.3133121661,0.0,0.0,0.0,0.0,0.0,0.0,515.9,92.66666666666667,0,10,3,5159,278
52.84.102.44,10.10.3.73,443,38442,6,2024-03-19 12:35:14,11389464.0,1149.3956168613379,1.843809331150263,1.6682084424692856,0.17560088868097742,19,2,11005,2086,1494.0,66.0,579.2105263157895,546.072347139323,1043.0,1043.0,1043.0,0.0,1494,66,623.3809523809524,536.9639055166226,288330.23582766444,380,40,0,12,569473.2,6567582.0,1.0,1423579.5329639157,11389464.0,8428883.0,1.0,632748.0,1914643.7606624835,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.10526315789473684,623.3809523809524,65535,347,823414.0,212282.0,599460.5,232097.07998755606,6425343.0,212262.0,1793084.8,2326680.4075447405,4525.5,5.5,0.0,0.0,7945.809421723111,0.0,579.2105263157895,1043.0,0,19,2,11005,2086
10.10.253.173,216.58.223.67,35165,443,17,2024-03-19 12:35:14,28668459.0,405.1142058245963,1.3952616009113012,0.6976308004556506,0.6976308004556506,20,20,5722,5892,1292.0,71.0,286.1,426.6476180643694,1292.0,63.0,294.6,409.24374155263513,1292,63,290.35,418.05786381791694,174772.3775,160,160,0,20,735088.6923076923,27032083.0,1.0,4266387.341224225,28539550.0,27081699.0,73.0,1502081.5789473683,6029878.626666818,28508199.0,27272683.0,1.0,1500431.5263157894,6075022.148410207,0,0,0,0,1,0,0,0,0,0,0,1.0,290.35,0,0,27006734.0,592.0,2779023.5,8076134.834082976,26982467.0,14443.0,2326496.6666666665,7434241.355565311,2545.0,4.0,3502.0,5.0,2534860.557768924,23842.917251051895,286.1,294.6,0,20,20,5722,5892
10.10.6.211,8.8.8.8,56587,53,17,2024-03-19 12:35:15,48675.0,4684.129429892141,41.08885464817668,20.54442732408834,20.54442732408834,1,1,90,138,90.0,90.0,90.0,0.0,138.0,138.0,138.0,0.0,138,90,114.0,24.0,576.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,114.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,138.0,0,1,1,90,138
10.10.6.211,172.217.170.170,60472,443,6,2024-03-19 12:35:15,1787267.0,5392.031520752076,12.86881031205746,7.273675393771608,5.5951349182858525,13,10,1583,8054,583.0,66.0,121.76923076923077,135.6671003971763,1466.0,66.0,805.4,646.527833894257,1466,66,419.0,554.0681169864131,306991.47826086957,260,200,0,4,81239.40909090909,474304.0,3.0,138654.03716990884,1097409.0,381907.0,973.0,91450.75,137325.21553361628,989915.0,474304.0,3.0,109990.55555555556,160913.0322076087,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,419.0,65535,268,379642.0,1283.0,187524.25,141413.12885014425,378415.0,21961.0,203639.16666666666,115210.3138661591,0.0,0.0,6088.0,5.0,0.0,138603.04161733904,121.76923076923077,805.4,0,13,10,1583,8054
10.10.53.153,255.255.255.255,39765,10001,17,2024-03-19 12:35:15,0.0,0,0,0,0,1,0,227,0,227.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,227,227,227.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,227.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0,1,0,227,0
10.10.0.133,41.90.74.17,40460,443,6,2024-03-19 12:35:16,16317266.0,44.860456402438984,0.6128477650606419,0.24513910602425676,0.36770865903638517,4,6,288,444,74.0,66.0,72.0,3.4641016151377544,74.0,74.0,74.0,0.0,74,66,73.2,2.4,5.76,80,120,0,0,1813029.5555555555,10380392.0,360.0,3108679.3142205765,16317266.0,13663237.0,970523.0,5439088.666666667,5822631.023061329,3593101.0,1974828.0,360.0,718620.2,774136.7136170199,0,0,0,0,1,0,0,0,0,0,0,1.5,73.2,65535,65535,1682785.0,240400.0,886257.0,598411.7505179858,9141150.0,308454.0,3259790.75,3450291.8263647915,0.0,0.0,0.0,0.0,0.0,0.0,72.0,74.0,0,4,6,288,444
102.132.104.61,10.10.1.53,5222,35530,6,2024-03-19 12:35:16,3077948.0,142.62749078282025,1.6244588927428274,1.2995671141942617,0.32489177854856544,4,1,342,97,108.0,78.0,85.5,12.99038105676658,97.0,97.0,97.0,0.0,108,78,87.8,12.496399481450648,156.16000000000003,80,20,0,1,769487.0,2956916.0,2043.0,1263177.202004335,3003092.0,2956916.0,2043.0,1001030.6666666666,1383126.523469282,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.25,87.8,265,69,0.0,0.0,0.0,0.0,2954873.0,74856.0,1514864.5,1440008.5,0.0,0.0,0.0,0.0,0.0,0.0,85.5,97.0,0,4,1,342,97
10.10.253.173,8.8.8.8,59145,53,17,2024-03-19 12:35:16,128672.00000000001,3046.505844317334,15.543397164884356,7.771698582442178,7.771698582442178,1,1,100,292,100.0,100.0,100.0,0.0,292.0,292.0,292.0,0.0,292,100,196.0,96.0,9216.0,8,8,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,196.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,292.0,0,1,1,100,292
10.10.253.173,91.189.91.96,43598,80,6,2024-03-19 12:35:16,2326402.0,472.83315609254123,5.158179884645905,3.0089382660434443,2.14924161860246,7,5,569,531,153.0,66.0,81.28571428571429,29.620042855733853,251.0,66.0,106.2,72.488343890587,251,66,91.66666666666667,53.40463983171833,2852.055555555556,140,100,0,1,211491.0909090909,1040713.0,47.0,344826.06247141067,2033595.0,1040759.9999999999,111.0,338932.5,413388.36219820776,1566628.0,1041069.9999999999,181.0,391657.0,390549.70240354806,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,91.66666666666667,64240,509,1040666.0000000001,231824.0,677347.0,335285.4191610486,1040490.0,232100.0,581212.0,334687.80813468545,0.0,0.0,0.0,0.0,0.0,0.0,81.28571428571429,106.2,0,7,5,569,531
10.10.0.133,34.117.97.41,35406,443,6,2024-03-19 12:35:17,3350231.0,198.7922623842953,2.6863819241120988,0.8954606413706995,1.790921282741399,3,6,222,444,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,60,120,0,0,418778.875,2132097.0,414.0,670170.3716071827,1103938.0,585093.0,518845.0,551969.0,33124.0,3318073.0,2132097.0,414.0,663614.6,774645.7792244401,0,0,0,0,1,0,0,0,0,0,0,2.0,74.0,65535,65535,508379.0,366542.0,437460.5,70918.5,2028367.0,32158.0,501169.6666666667,692149.4227685875,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,3,6,222,444
34.102.215.99,10.10.0.133,443,58618,6,2024-03-19 12:35:17,3318982.0,111.47996584494884,1.506486024931741,1.2051888199453928,0.3012972049863482,4,1,296,74,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,80,20,0,0,829745.5,2234921.0,246021.0,818016.5255743614,3318982.0,2234921.0,246021.0,1106327.3333333333,833832.2662743522,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.25,74.0,65535,65535,0.0,0.0,0.0,0.0,1706446.0,63544.0,558730.25,666281.798928342,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,4,1,296,74
10.10.0.1,255.255.255.255,5678,5678,17,2024-03-19 12:35:17,0.0,0,0,0,0,1,0,172,0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,172,172,172.0,0.0,0.0,8,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0,1,0,172,0
8.8.8.8,10.10.1.44,443,34392,6,2024-03-19 12:35:17,7066.0,16982.73422020945,283.0455703368242,141.5227851684121,141.5227851684121,1,1,66,54,66.0,66.0,66.0,0.0,54.0,54.0,54.0,0.0,66,54,60.0,6.0,36.0,20,20,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,0,1,1,66,54
34.110.184.100,10.10.3.73,443,38084,6,2024-03-19 12:35:17,10631933.0,1319.327350915398,4.4206448629802315,3.9503634945780792,0.4702813684021523,42,5,8806,5221,1466.0,66.0,209.66666666666666,329.3942974227137,1466.0,54.0,1044.2,563.9107730838275,1466,54,298.4468085106383,443.8415861021184,196995.3535536442,840,100,0,10,231128.97826086957,2120755.0,1.0,542832.7596382698,10630555.0,2120755.0,1.0,259281.82926829267,576709.2611328816,7938201.0,4731899.0,11849.0,1984550.25,2041608.3988866934,0,0,0,0,1,0,0,0,0,0,0,0.11904761904761904,298.4468085106383,65535,0,1907904.0,42054.0,766660.7777777778,783932.5784485944,1907982.0,20913.0,693900.1538461539,774792.8961397308,4409.0,5.0,0.0,0.0,5939.783074649426,0.0,209.66666666666666,1044.2,0,42,5,8806,5221
10.10.0.133,41.90.2.163,53846,443,6,2024-03-19 12:35:18,2408776.0,215.04697821632232,2.906040246166518,0.8302972131904336,2.075743032976084,2,5,148,370,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,40,100,0,0,401462.6666666667,988659.0,100.0,307014.1300720357,0,0.0,0.0,0.0,0.0,1895422.0,1398949.0,100.0,473855.5,543637.063243714,0,0,0,0,1,0,0,0,0,0,0,2.5,74.0,65535,31740,0.0,0.0,0.0,0.0,578369.0,410190.0,500637.6666666667,69245.08579595297,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,2,5,148,370
10.10.0.133,35.190.118.8,47950,443,6,2024-03-19 12:35:18,2747632.0,107.72912820930897,1.4557990298555266,0.36394975746388164,1.0918492723916449,1,3,74,222,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,20,60,0,0,915877.3333333334,2235217.0,4.0,956079.8782676173,0,0.0,0.0,0.0,0.0,2235221.0,2235217.0,4.0,1117610.5,1117606.5,0,0,0,0,1,0,0,0,0,0,0,3.0,74.0,65535,65535,0.0,0.0,0.0,0.0,2235213.0,512411.0,1373812.0,861401.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0,1,3,74,222
